Raw data USB2000:
Date: 	03.05.2023 09:13:52
Correlation factor: 1.00E+0
 integration time  = 	 	1.00E+1
wavelength	excitation	emission		dark	calibration factors
4.3487E+2	1.0652E+2	1.0556E+2	1.0682E+2	2.0209E+0
4.3524E+2	1.0634E+2	1.0552E+2	1.0682E+2	2.0133E+0
4.3561E+2	1.0642E+2	1.0520E+2	1.0724E+2	2.0039E+0
4.3598E+2	1.0678E+2	1.0530E+2	1.0698E+2	1.9966E+0
4.3634E+2	1.0686E+2	1.0532E+2	1.0700E+2	1.9894E+0
4.3671E+2	1.0714E+2	1.0490E+2	1.0692E+2	1.9805E+0
4.3708E+2	1.0712E+2	1.0508E+2	1.0690E+2	1.9736E+0
4.3745E+2	1.0714E+2	1.0534E+2	1.0670E+2	1.9669E+0
4.3781E+2	1.0698E+2	1.0580E+2	1.0670E+2	1.9584E+0
4.3818E+2	1.0684E+2	1.0574E+2	1.0708E+2	1.9519E+0
4.3855E+2	1.0666E+2	1.0556E+2	1.0730E+2	1.9455E+0
4.3891E+2	1.0660E+2	1.0536E+2	1.0718E+2	1.9375E+0
4.3928E+2	1.0660E+2	1.0538E+2	1.0734E+2	1.9313E+0
4.3965E+2	1.0676E+2	1.0556E+2	1.0680E+2	1.9253E+0
4.4001E+2	1.0628E+2	1.0566E+2	1.0678E+2	1.9177E+0
4.4038E+2	1.0666E+2	1.0530E+2	1.0688E+2	1.9119E+0
4.4075E+2	1.0650E+2	1.0496E+2	1.0674E+2	1.9061E+0
4.4112E+2	1.0664E+2	1.0524E+2	1.0664E+2	1.8990E+0
4.4148E+2	1.0672E+2	1.0568E+2	1.0702E+2	1.8934E+0
4.4185E+2	1.0658E+2	1.0578E+2	1.0690E+2	1.8880E+0
4.4222E+2	1.0700E+2	1.0582E+2	1.0710E+2	1.8811E+0
4.4258E+2	1.0694E+2	1.0570E+2	1.0704E+2	1.8759E+0
4.4295E+2	1.0682E+2	1.0572E+2	1.0674E+2	1.8707E+0
4.4332E+2	1.0708E+2	1.0554E+2	1.0672E+2	1.8641E+0
4.4368E+2	1.0704E+2	1.0560E+2	1.0690E+2	1.8590E+0
4.4405E+2	1.0684E+2	1.0586E+2	1.0706E+2	1.8541E+0
4.4442E+2	1.0684E+2	1.0550E+2	1.0692E+2	1.8478E+0
4.4478E+2	1.0714E+2	1.0578E+2	1.0716E+2	1.8429E+0
4.4515E+2	1.0698E+2	1.0538E+2	1.0710E+2	1.8380E+0
4.4551E+2	1.0694E+2	1.0538E+2	1.0724E+2	1.8319E+0
4.4588E+2	1.0710E+2	1.0518E+2	1.0680E+2	1.8272E+0
4.4625E+2	1.0666E+2	1.0526E+2	1.0684E+2	1.8225E+0
4.4661E+2	1.0646E+2	1.0546E+2	1.0672E+2	1.8165E+0
4.4698E+2	1.0692E+2	1.0560E+2	1.0696E+2	1.8119E+0
4.4734E+2	1.0714E+2	1.0564E+2	1.0706E+2	1.8073E+0
4.4771E+2	1.0732E+2	1.0566E+2	1.0658E+2	1.8014E+0
4.4808E+2	1.0710E+2	1.0554E+2	1.0688E+2	1.7969E+0
4.4844E+2	1.0650E+2	1.0526E+2	1.0676E+2	1.7923E+0
4.4881E+2	1.0672E+2	1.0512E+2	1.0696E+2	1.7865E+0
4.4917E+2	1.0642E+2	1.0522E+2	1.0672E+2	1.7820E+0
4.4954E+2	1.0648E+2	1.0526E+2	1.0670E+2	1.7775E+0
4.4991E+2	1.0686E+2	1.0556E+2	1.0642E+2	1.7717E+0
4.5027E+2	1.0672E+2	1.0554E+2	1.0638E+2	1.7672E+0
4.5064E+2	1.0642E+2	1.0528E+2	1.0696E+2	1.7627E+0
4.5100E+2	1.0668E+2	1.0532E+2	1.0688E+2	1.7569E+0
4.5137E+2	1.0650E+2	1.0540E+2	1.0678E+2	1.7524E+0
4.5173E+2	1.0662E+2	1.0578E+2	1.0680E+2	1.7479E+0
4.5210E+2	1.0652E+2	1.0552E+2	1.0678E+2	1.7421E+0
4.5246E+2	1.0624E+2	1.0536E+2	1.0686E+2	1.7375E+0
4.5283E+2	1.0620E+2	1.0514E+2	1.0700E+2	1.7330E+0
4.5319E+2	1.0640E+2	1.0478E+2	1.0714E+2	1.7272E+0
4.5356E+2	1.0644E+2	1.0480E+2	1.0704E+2	1.7226E+0
4.5393E+2	1.0648E+2	1.0534E+2	1.0688E+2	1.7180E+0
4.5429E+2	1.0688E+2	1.0518E+2	1.0680E+2	1.7122E+0
4.5466E+2	1.0654E+2	1.0538E+2	1.0656E+2	1.7075E+0
4.5502E+2	1.0650E+2	1.0534E+2	1.0638E+2	1.7029E+0
4.5539E+2	1.0662E+2	1.0542E+2	1.0646E+2	1.6970E+0
4.5575E+2	1.0662E+2	1.0548E+2	1.0660E+2	1.6922E+0
4.5612E+2	1.0660E+2	1.0544E+2	1.0670E+2	1.6875E+0
4.5648E+2	1.0676E+2	1.0518E+2	1.0676E+2	1.6816E+0
4.5684E+2	1.0714E+2	1.0566E+2	1.0688E+2	1.6768E+0
4.5721E+2	1.0678E+2	1.0550E+2	1.0722E+2	1.6720E+0
4.5757E+2	1.0674E+2	1.0506E+2	1.0694E+2	1.6660E+0
4.5794E+2	1.0684E+2	1.0486E+2	1.0684E+2	1.6611E+0
4.5830E+2	1.0624E+2	1.0526E+2	1.0662E+2	1.6549E+0
4.5867E+2	1.0614E+2	1.0522E+2	1.0676E+2	1.6500E+0
4.5903E+2	1.0682E+2	1.0548E+2	1.0670E+2	1.6451E+0
4.5940E+2	1.0654E+2	1.0546E+2	1.0690E+2	1.6388E+0
4.5976E+2	1.0638E+2	1.0554E+2	1.0710E+2	1.6338E+0
4.6013E+2	1.0612E+2	1.0562E+2	1.0678E+2	1.6287E+0
4.6049E+2	1.0604E+2	1.0576E+2	1.0638E+2	1.6223E+0
4.6085E+2	1.0644E+2	1.0542E+2	1.0672E+2	1.6172E+0
4.6122E+2	1.0692E+2	1.0502E+2	1.0672E+2	1.6120E+0
4.6158E+2	1.0696E+2	1.0528E+2	1.0660E+2	1.6055E+0
4.6195E+2	1.0690E+2	1.0546E+2	1.0656E+2	1.6001E+0
4.6231E+2	1.0680E+2	1.0538E+2	1.0656E+2	1.5948E+0
4.6268E+2	1.0642E+2	1.0524E+2	1.0640E+2	1.5882E+0
4.6304E+2	1.0642E+2	1.0504E+2	1.0644E+2	1.5826E+0
4.6340E+2	1.0652E+2	1.0540E+2	1.0630E+2	1.5757E+0
4.6377E+2	1.0634E+2	1.0508E+2	1.0626E+2	1.5702E+0
4.6413E+2	1.0626E+2	1.0568E+2	1.0660E+2	1.5646E+0
4.6449E+2	1.0642E+2	1.0550E+2	1.0640E+2	1.5574E+0
4.6486E+2	1.0584E+2	1.0516E+2	1.0644E+2	1.5517E+0
